lemma	lemma_orth	xpostag	llfpm10	lemma_freq	coda	c1	c2	lemma_syl_count	class	form_v	form_v_orth	suffix_v	freq_v	lfpm10v	suffix_nv	form_nv	form_nv_orth	freq_nv	lfpm10nv	odds_v	lo_v	varies	tag	tag_freq_in_dataset	category	form
gurít	gurít	[/V][Prs.NDef.3Pl]	1.338601179569313	18689	t	t		2	vc	gurítanak	gurítanak	anak	590	-0.16213287281581365	nak	gurítnak	gurítnak	10	-1.9329848844579576	59	4.07753744390572	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
int	int	[/V][Prs.NDef.2Sg]	2.329181328593249	182880	nt	n	t	1	cc	intes	intesz	es	576	-0.1725624010347458	s	ints	intsz	15	-1.756893625402277	38.4	3.648057459593681	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ints
félt	félt	[/V][Prs.1Sg›2]	2.065662355068752	99689	lt	l	t	1	cc	féltelek	féltelek	elek	560	-0.18479685745175745	lek	féltlek	féltlek	46	-1.2702270527763837	12.173913043478262	2.4992953872401	TRUE	Prs.1Sg›2 (mondalak)	1749	test	féltlek
ring	ring	[/V][Prs.NDef.3Pl]	1.9599496550527609	78151	ng	n	g	1	cc	ringanak	ringanak	anak	557	-0.1871296892842289	nak	ringnak	ringnak	164	-0.71814103641026	3.3963414634146343	1.2226988121030857	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ringnak
leng	leng	[/V][Prs.NDef.2Pl]	1.7526762559372897	48491	ng	n	g	1	cc	lengetek	lengetek	etek	183	-0.6705337947275284	tek	lengtek	lengtek	554	-0.18947511972952813	0.3303249097472924	-1.107678533905863	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	lengtek
telít	telít	[/V][Prs.NDef.3Pl]	1.4190624987925218	22493	t	t		2	vc	telítenek	telítenek	enek	553	-0.19025975315325955	nek	telítnek	telítnek	1	-2.932984884457958	553	6.315358001522335	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
általánošít	általánosít	[/V][Prs.NDef.2Sg]	1.413680982284243	22216	t	t		5	vc	általánošítas	általánosítasz	as	553	-0.19025975315325955	s	általánošíts	általánosítsz	8	-2.0298948974660145	69.125	4.235916459842499	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
lendít	lendít	[/V][Prs.NDef.3Pl]	1.5361741426140545	29455	t	t		2	vc	lendítenek	lendítenek	enek	549	-0.1934125400078659	nek	lendítnek	lendítnek	5	-2.234014880121939	109.8	4.69866052907543	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
minőšít	minősít	[/V][Prs.NDef.2Sg]	2.340403027066437	187667	t	t		3	vc	minőšítes	minősítesz	es	547	-0.19499755812452704	s	minőšíts	minősítsz	2	-2.6319548887939765	273.5	5.611301621862036	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
šántít	sántít	[/V][Prs.NDef.3Pl]	1.2909521358620242	16747	t	t		2	vc	šántítanak	sántítanak	anak	540	-0.20059112463498935	nak	šántítnak	sántítnak	1	-2.932984884457958	540	6.29156913955832	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
töpreng	töpreng	[/V][Prs.NDef.2Pl]	1.6971377584013545	42670	ng	n	g	2	cc	töprengetek	töprengetek	etek	6	-2.1548336340743144	tek	töprengtek	töprengtek	524	-0.21365359747423115	0.011450381679389313	-4.4697322150929875	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	töprengtek
áld	áld	[/V][Prs.NDef.3Pl]	1.9847463785340496	82743	ld	l	d	1	cc	áldanak	áldanak	anak	519	-0.21781752660949996	nak	áldnak	áldnak	14	-1.7868568487797198	37.07142857142857	3.61284655355063	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	áldnak
séḏell	szégyell	[/V][Prs.NDef.2Sg]	2.0545830722375222	97178	ll	l	l	2	cc	séḏelles	szégyellesz	es	4	-2.3309248931299953	s	séḏells	szégyellsz	517	-0.21949434136401536	0.007736943907156673	-4.861748513388538	TRUE	Prs.NDef.2Sg (mondas)	4096	test	séḏells
hajít	hajít	[/V][Prs.NDef.3Pl]	1.3853080647612368	20811	t	t		2	vc	hajítanak	hajítanak	anak	516	-0.22033518283074652	nak	hajítnak	hajítnak	1	-2.932984884457958	516	6.246106765481563	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
dičőít	dicsőít	[/V][Prs.NDef.3Pl]	1.627304421058387	36332	t	t		3	vc	dičőítenek	dicsőítenek	enek	509	-0.22626710212119908	nek	dičőítnek	dicsőítnek	4	-2.3309248931299953	127.25	4.846153655430632	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
koṉít	konyít	[/V][Prs.NDef.3Pl]	0.7244534382450046	4544	t	t		2	vc	koṉítanak	konyítanak	anak	505	-0.22969350633929644	nak	koṉítnak	konyítnak	1	-2.932984884457958	505	6.22455842927536	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
fűt	fűt	[/V][Prs.NDef.2Sg]	2.0068986233758572	87073	t	t		1	vc	fűtes	fűtesz	es	504	-0.23055434801243255	s	fűts	fűtsz	4	-2.3309248931299953	126	4.836281906951478	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
tanúšít	tanúsít	[/V][Prs.NDef.2Sg]	2.1307836769343704	115816	t	t		3	vc	tanúšítas	tanúsítasz	as	504	-0.23055434801243255	s	tanúšíts	tanúsítsz	3	-2.455863629738295	168	5.123963979403259	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
vakít	vakít	[/V][Prs.NDef.3Pl]	1.05970115470417	9833	t	t		2	vc	vakítanak	vakítanak	anak	495	-0.2383796855243891	nak	vakítnak	vakítnak	1	-2.932984884457958	495	6.20455776256869	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
üvölt	üvölt	[/V][Prs.NDef.2Sg]	1.8333164000862288	58385	lt	l	t	2	cc	üvöltes	üvöltesz	es	494	-0.2392579355343109	s	üvölts	üvöltsz	8	-2.0298948974660145	61.75	4.123093975508087	TRUE	Prs.NDef.2Sg (mondas)	4096	test	üvölts
közvetít	közvetít	[/V][Prs.NDef.2Sg]	2.400045025018131	215293	t	t		3	vc	közvetítes	közvetítesz	es	488	-0.24456506245524723	s	közvetíts	közvetítsz	6	-2.1548336340743144	81.33333333333333	4.398555936625092	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
alapít	alapít	[/V][Prs.NDef.2Sg]	2.6209976060676277	358082	t	t		3	vc	alapítas	alapítasz	as	482	-0.2499378462191083	s	alapíts	alapítsz	3	-2.455863629738295	160.66666666666666	5.07933182538249	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
fetreng	fetreng	[/V][Prs.NDef.2Pl]	1.1845515482523803	13108	ng	n	g	2	cc	fetrengetek	fetrengetek	etek	10	-1.9329848844579576	tek	fetrengtek	fetrengtek	482	-0.2499378462191083	0.02074688796680498	-3.8753590210565547	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	fetrengtek
hajlong	hajlong	[/V][Prs.NDef.3Pl]	0.787339832959484	5252	ng	n	g	2	cc	hajlonganak	hajlonganak	anak	480	-0.2517436470823706	nak	hajlongnak	hajlongnak	146	-0.7686320286735208	3.287671232876712	1.1901794821936	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	hajlongnak
felejt	felejt	[/V][Prs.1Sg›2]	2.6921814049054085	421858	jt	j	t	2	cc	felejtelek	felejtelek	elek	476	-0.25537793173746465	lek	felejtlek	felejtlek	89	-0.983594877813045	5.348314606741573	1.67678148449928	TRUE	Prs.1Sg›2 (mondalak)	1749	test	felejtlek
šért	sért	[/V][Prs.NDef.2Sg]	2.445578344004525	239091	rt	r	t	1	cc	šértes	sértesz	es	475	-0.2562912748330913	s	šérts	sértsz	6	-2.1548336340743144	79.16666666666667	4.371555334806586	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šérts
fárast	fáraszt	[/V][Prs.1Sg›2]	1.459131449358052	24667	st	s	t	2	cc	fárastalak	fárasztalak	alak	473	-0.2581237437201463	lak	fárastlak	fárasztlak	13	-1.819041532151121	36.38461538461539	3.5941460310303963	TRUE	Prs.1Sg›2 (mondalak)	1749	test	fárastlak
žong	zsong	[/V][Prs.NDef.3Pl]	0.9725411639770906	8045	ng	n	g	1	cc	žonganak	zsonganak	anak	470	-0.2608870265222404	nak	žongnak	zsongnak	273	-0.49682223741720183	1.7216117216117217	0.5432608995191446	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	žongnak
röpít	röpít	[/V][Prs.NDef.3Pl]	1.137570131377074	11764	t	t		2	vc	röpítenek	röpítenek	enek	468	-0.2627390313838338	nek	röpítnek	röpítnek	4	-2.3309248931299953	117	4.762173934797756	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
véd	véd	[/V][Prs.NDef.2Sg]	2.9426157271642497	750932	d	d		1	vc	védes	védesz	es	466	-0.26459896776795766	s	véds	védsz	121	-0.8501995141415077	3.8512396694214877	1.3483950885289049	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
erőšít	erősít	[/V][Prs.NDef.2Sg]	2.905973710211774	690174	t	t		3	vc	erőšítes	erősítesz	es	463	-0.26740389344000476	s	erőšíts	erősítsz	2	-2.6319548887939765	231.5	5.444579873526289	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ont	ont	[/V][Prs.NDef.3Pl]	1.7436264299947593	47491	nt	n	t	1	cc	ontanak	ontanak	anak	455	-0.27497348780084546	nak	ontnak	ontnak	5	-2.234014880121939	91	4.51085950651685	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ontnak
bont	bont	[/V][Prs.NDef.2Sg]	2.508831177112865	276577	nt	n	t	1	cc	bontas	bontasz	as	453	-0.27688668244512593	s	bonts	bontsz	3	-2.455863629738295	151	5.017279836814924	TRUE	Prs.NDef.2Sg (mondas)	4096	test	bonts
rövidít	rövidít	[/V][Prs.NDef.3Pl]	1.7726907068007145	50778	t	t		3	vc	rövidítenek	rövidítenek	enek	453	-0.27688668244512593	nek	rövidítnek	rövidítnek	1	-2.932984884457958	453	6.115892125483034	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
feseng	feszeng	[/V][Prs.NDef.3Pl]	1.1022046244504902	10844	ng	n	g	2	cc	fesengenek	feszengenek	enek	452	-0.2778464496465757	nek	fesengnek	feszengnek	145	-0.771616882222983	3.117241379310345	1.1369484374116567	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	fesengnek
mozdít	mozdít	[/V][Prs.NDef.3Pl]	1.6881602267380789	41797	t	t		2	vc	mozdítanak	mozdítanak	anak	450	-0.2797723706826142	nak	mozdítnak	mozdítnak	2	-2.6319548887939765	225	5.41610040220442	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
világít	világít	[/V][Prs.NDef.2Sg]	2.356218203980138	194627	t	t		3	vc	világítas	világítasz	as	450	-0.2797723706826142	s	világíts	világítsz	25	-1.5350448757859203	18	2.8903717578961645	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
friššít	frissít	[/V][Prs.NDef.2Sg]	2.348827694373369	191343	t	t		2	vc	friššítes	frissítesz	es	446	-0.283650025745816	s	friššíts	frissítsz	2	-2.6319548887939765	223	5.407171771460119	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
hederít	hederít	[/V][Prs.NDef.3Pl]	0.7071983074633823	4367	t	t		3	vc	hederítenek	hederítenek	enek	440	-0.28953220797177043	nek	hederítnek	hederítnek	13	-1.819041532151121	33.84615384615385	3.52182536945077	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ellentmond	ellentmond	[/V][Prs.NDef.2Sg]	1.8501894968434336	60698	nd	n	d	3	cc	ellentmondas	ellentmondasz	as	438	-0.29151077395385827	s	ellentmonds	ellentmondsz	12	-1.853803638410333	36.5	3.597312260588446	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ellentmonds
dičőít	dicsőít	[/V][Prs.1Sg›2]	1.627304421058387	36332	t	t		3	vc	dičőítelek	dicsőítelek	elek	431	-0.2985076142972262	lek	dičőítlek	dicsőítlek	133	-0.809133243490872	3.2406015037593985	1.175758961881994	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
lövell	lövell	[/V][Prs.NDef.3Pl]	0.8506328807327909	6076	ll	l	l	2	cc	lövellenek	lövellenek	enek	9	-1.978742375018633	nek	lövellnek	lövellnek	431	-0.2985076142972262	0.02088167053364269	-3.8688835127675283	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lövellnek
óhajt	óhajt	[/V][Prs.NDef.2Sg]	1.6797460062903842	40995	jt	j	t	2	cc	óhajtas	óhajtasz	as	423	-0.30664451708291546	s	óhajts	óhajtsz	30	-1.4558636297382954	14.1	2.6461747973841225	TRUE	Prs.NDef.2Sg (mondas)	4096	test	óhajts
mentešít	mentesít	[/V][Prs.NDef.3Pl]	1.75424076732659	48666	t	t		3	vc	mentešítenek	mentesítenek	enek	421	-0.30870278862228956	nek	mentešítnek	mentesítnek	1	-2.932984884457958	421	6.042632833682381	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
mereng	mereng	[/V][Prs.NDef.3Pl]	1.2914445773647398	16766	ng	n	g	2	cc	merengenek	merengenek	enek	421	-0.30870278862228956	nek	merengnek	merengnek	80	-1.0298948974660145	5.2625	1.6606061990085	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	merengnek
laššít	lassít	[/V][Prs.NDef.2Sg]	2.1012865260028124	108211	t	t		2	vc	laššítas	lassítasz	as	418	-0.3118086026829226	s	laššíts	lassítsz	3	-2.455863629738295	139.33333333333334	4.936869143856646	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
érint	érint	[/V][Prs.NDef.2Sg]	3.006391077264476	869713	nt	n	t	2	cc	érintes	érintesz	es	407	-0.3233904752327378	s	érints	érintsz	2	-2.6319548887939765	203.5	5.31566600488265	TRUE	Prs.NDef.2Sg (mondas)	4096	test	érints
lázong	lázong	[/V][Prs.NDef.3Pl]	0.478803120085911	2581	ng	n	g	2	cc	lázonganak	lázonganak	anak	404	-0.3266035193473528	nak	lázongnak	lázongnak	27	-1.5016211202989704	14.962962962962964	2.705578011956821	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	lázongnak
hőzöng	hőzöng	[/V][Prs.NDef.3Pl]	0.5271609330337924	2885	ng	n	g	2	cc	hőzöngenek	hőzöngenek	enek	402	-0.32875883137348777	nek	hőzöngnek	hőzöngnek	20	-1.6319548887939763	20.1	3.0007198150650303	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	hőzöngnek
sorít	szorít	[/V][Prs.NDef.2Sg]	2.371761922066822	201719	t	t		2	vc	sorítas	szorítasz	as	402	-0.32875883137348777	s	soríts	szorítsz	91	-0.9739434921368644	4.417582417582418	1.4855925821021712	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
állít	állít	[/V][Prs.NDef.2Pl]	3.44386770736415	2381511	t	t		2	vc	állítotok	állítotok	otok	400	-0.33092489312999546	tok	állíttok	állíttok	14	-1.7868568487797198	28.571428571428573	3.3524072174927233	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
ášít	ásít	[/V][Prs.NDef.3Pl]	0.957938887031056	7779	t	t		2	vc	ášítanak	ásítanak	anak	397	-0.3341943776948428	nak	ášítnak	ásítnak	5	-2.234014880121939	79.4	4.37449836825309	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
ijest	ijeszt	[/V][Prs.NDef.3Pl]	1.3020382750372657	17180	st	s	t	2	cc	ijestenek	ijesztenek	enek	383	-0.3497861104893351	nek	ijestnek	ijesztnek	1	-2.932984884457958	383	5.948034989180646	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	ijestnek
rögzít	rögzít	[/V][Prs.NDef.2Sg]	2.8694357903583865	634484	t	t		2	vc	rögzítes	rögzítesz	es	380	-0.3532012878411476	s	rögzíts	rögzítsz	3	-2.455863629738295	126.66666666666667	4.8415589640523216	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
tömörít	tömörít	[/V][Prs.NDef.3Pl]	1.5603476700653702	31141	t	t		3	vc	tömörítenek	tömörítenek	enek	377	-0.35664353425216494	nek	tömörítnek	tömörítnek	10	-1.9329848844579576	37.7	3.629660094453965	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
bojong	bolyong	[/V][Prs.NDef.2Sg]	1.5543797744589725	30716	ng	n	g	2	cc	bojongas	bolyongasz	as	58	-1.169556890895021	s	bojongs	bolyongsz	376	-0.3577970395302968	0.15425531914893617	-1.869146132843475	TRUE	Prs.NDef.2Sg (mondas)	4096	test	bojongs
ḏóḏít	gyógyít	[/V][Prs.NDef.2Sg]	2.2302182475963392	145614	t	t		2	vc	ḏóḏítas	gyógyítasz	as	376	-0.3577970395302968	s	ḏóḏíts	gyógyítsz	7	-2.087886844443701	53.714285714285715	3.983678994334581	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ordít	ordít	[/V][Prs.NDef.2Sg]	1.872692646000056	63926	t	t		2	vc	ordítas	ordítasz	as	372	-0.3624419445760603	s	ordíts	ordítsz	25	-1.5350448757859203	14.88	2.700018029404946	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ságuld	száguld	[/V][Prs.NDef.2Sg]	1.6960677532704322	42565	ld	l	d	2	cc	ságuldas	száguldasz	as	369	-0.3659585182988975	s	ságulds	száguldsz	3	-2.455863629738295	123	4.812184355372417	TRUE	Prs.NDef.2Sg (mondas)	4096	test	ságulds
kezd	kezd	[/V][Prs.1Sg›2]	3.772113864625659	5071060	zd	z	d	1	cc	kezdelek	kezdelek	elek	368	-0.36713706578444016	lek	kezdlek	kezdlek	23	-1.571257048440365	16	2.772588722239781	TRUE	Prs.1Sg›2 (mondalak)	1749	test	kezdlek
módošít	módosít	[/V][Prs.NDef.2Sg]	2.8559361299347676	615065	t	t		3	vc	módošítas	módosítasz	as	366	-0.3695037990635472	s	módošíts	módosítsz	1	-2.932984884457958	366	5.902633333401366	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
bočát	bocsát	[/V][Prs.NDef.2Pl]	2.659027454137191	390852	t	t		2	vc	bočátotok	bocsátotok	otok	364	-0.3718835008089018	tok	bočáttok	bocsáttok	104	-0.9159515451591774	3.5	1.252762968495368	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
résešít	részesít	[/V][Prs.NDef.2Sg]	2.415730708682073	223211	t	t		3	vc	résešítes	részesítesz	es	363	-0.3730782594218453	s	résešíts	részesítsz	7	-2.087886844443701	51.857142857142854	3.9484926852095374	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
terít	terít	[/V][Prs.NDef.2Sg]	1.819539873007109	56562	t	t		2	vc	terítes	terítesz	es	362	-0.3742763139247921	s	teríts	terítsz	7	-2.087886844443701	51.714285714285715	3.9457340627704576	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
jelent	jelent	[/V][Prs.NDef.2Pl]	3.848512349249592	6046405	nt	n	t	2	cc	jelentetek	jelentetek	etek	360	-0.3766823836906706	tek	jelenttek	jelenttek	13	-1.819041532151121	27.692307692307693	3.321154673988619	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	jelenttek
sabadít	szabadít	[/V][Prs.NDef.2Sg]	2.004598196988304	86613	t	t		3	vc	sabadítas	szabadítasz	as	352	-0.3864422209798268	s	sabadíts	szabadítsz	7	-2.087886844443701	50.285714285714285	3.9177210265427838	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
šóhajt	sóhajt	[/V][Prs.NDef.2Sg]	1.812815728087108	55693	jt	j	t	2	cc	šóhajtas	sóhajtasz	as	352	-0.3864422209798268	s	šóhajts	sóhajtsz	13	-1.819041532151121	27.076923076923077	3.2986818181365605	TRUE	Prs.NDef.2Sg (mondas)	4096	test	šóhajts
kéṉserít	kényszerít	[/V][Prs.NDef.2Sg]	2.415771565786459	223232	t	t		3	vc	kéṉserítes	kényszerítesz	es	350	-0.3889168401076822	s	kéṉseríts	kényszerítsz	9	-1.978742375018633	38.888888888888886	3.66070857714724	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
honošít	honosít	[/V][Prs.NDef.3Pl]	1.2723277688516514	16044	t	t		3	vc	honošítanak	honosítanak	anak	345	-0.3951657893846837	nak	honošítnak	honosítnak	1	-2.932984884457958	345	5.84354441703136	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
sállít	szállít	[/V][Prs.NDef.2Sg]	2.8378516689698947	589979	t	t		2	vc	sállítas	szállítasz	as	345	-0.3951657893846837	s	sállíts	szállítsz	5	-2.234014880121939	69	4.23410650459726	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
kerít	kerít	[/V][Prs.NDef.2Sg]	1.9659047714686289	79230	t	t		2	vc	kerítes	kerítesz	es	333	-0.410540650951638	s	keríts	kerítsz	4	-2.3309248931299953	83.25	4.421848128860553	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
létešít	létesít	[/V][Prs.NDef.2Sg]	2.174723559080672	128147	t	t		3	vc	létešítes	létesítesz	es	332	-0.4118468007539215	s	létešíts	létesítsz	4	-2.3309248931299953	83	4.418840607796598	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
séḏell	szégyell	[/V][Prs.NDef.2Pl]	2.0545830722375222	97178	ll	l	l	2	cc	séḏelletek	szégyelletek	etek	1	-2.932984884457958	tek	séḏelltek	szégyelltek	327	-0.4184371317976717	0.0030581039755351682	-5.7899601708972535	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	séḏelltek
résešít	részesít	[/V][Prs.1Sg›2]	2.415730708682073	223211	t	t		3	vc	résešítelek	részesítelek	elek	326	-0.4197672843900188	lek	résešítlek	részesítlek	14	-1.7868568487797198	23.285714285714285	3.147840051751449	TRUE	Prs.1Sg›2 (mondalak)	1749	NA	NA
hasnošít	hasznosít	[/V][Prs.NDef.2Sg]	2.277622533737117	162408	t	t		3	vc	hasnošítas	hasznosítasz	as	325	-0.4211015234790835	s	hasnošíts	hasznosítsz	1	-2.932984884457958	325	5.783825182329737	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
időzít	időzít	[/V][Prs.NDef.3Pl]	1.7093312182346516	43885	t	t		3	vc	időzítenek	időzítenek	enek	320	-0.4278349061380518	nek	időzítnek	időzítnek	1	-2.932984884457958	320	5.768320995793772	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
šért	sért	[/V][Prs.1Sg›2]	2.445578344004525	239091	rt	r	t	1	cc	šértelek	sértelek	elek	319	-0.4291942014007767	lek	šértlek	sértlek	19	-1.654231283505129	16.789473684210527	2.820752123618404	TRUE	Prs.1Sg›2 (mondalak)	1749	test	šértlek
merít	merít	[/V][Prs.NDef.2Pl]	2.229707939547056	145443	t	t		2	vc	merítetek	merítetek	etek	313	-0.43744054691150935	tek	meríttek	meríttek	18	-1.6777123793546518	17.38888888888889	2.8558314326439884	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
boldogít	boldogít	[/V][Prs.NDef.3Pl]	1.1876877388246496	13203	t	t		3	vc	boldogítanak	boldogítanak	anak	309	-0.4430264050331232	nak	boldogítnak	boldogítnak	3	-2.455863629738295	103	4.634728988229636	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
mereng	mereng	[/V][Prs.NDef.2Sg]	1.2914445773647398	16766	ng	n	g	2	cc	merenges	merengesz	es	12	-1.853803638410333	s	merengs	merengsz	307	-0.4458465089807714	0.03908794788273615	-3.241941097799197	TRUE	Prs.NDef.2Sg (mondas)	4096	test	merengs
dühöng	dühöng	[/V][Prs.NDef.2Sg]	1.3723234834061857	20198	ng	n	g	2	cc	dühönges	dühöngesz	es	27	-1.5016211202989704	s	dühöngs	dühöngsz	303	-0.4515422559556528	0.0891089108910891	-2.41789593950504	TRUE	Prs.NDef.2Sg (mondas)	4096	test	dühöngs
rajong	rajong	[/V][Prs.NDef.2Pl]	2.0252970219361894	90841	ng	n	g	2	cc	rajongotok	rajongotok	otok	32	-1.427834906138052	tok	rajongtok	rajongtok	298	-0.4587686203817026	0.10738255033557047	-2.231357583705678	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	rajongtok
čügg	csügg	[/V][Prs.NDef.3Pl]	0.5277626573862391	2889	gg	g	g	1	cc	čüggenek	csüggenek	enek	296	-0.4616931733990192	nek	čüggnek	csüggnek	237	-0.558236538447854	1.248945147679325	0.22229931318892923	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	čüggnek
vetít	vetít	[/V][Prs.NDef.2Sg]	2.274749092683765	161337	t	t		2	vc	vetítes	vetítesz	es	295	-0.4631628684797948	s	vetíts	vetítsz	8	-2.0298948974660145	36.875	3.607533814659984	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
ḏengít	gyengít	[/V][Prs.NDef.3Pl]	1.77781766798805	51381	t	t		2	vc	ḏengítenek	gyengítenek	enek	294	-0.4646375540458006	nek	ḏengítnek	gyengítnek	5	-2.234014880121939	58.8	4.074141854904581	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
tanít	tanít	[/V][Prs.NDef.2Pl]	2.9108935588957916	698037	t	t		2	vc	tanítotok	tanítotok	otok	290	-0.47058688655900177	tok	taníttok	taníttok	11	-1.8915921992997329	26.363636363636363	3.2719856501821494	TRUE	Prs.NDef.2Pl (mondotok)	3308	NA	NA
feseng	feszeng	[/V][Prs.NDef.2Pl]	1.1022046244504902	10844	ng	n	g	2	cc	fesengetek	feszengetek	etek	2	-2.6319548887939765	tek	fesengtek	feszengtek	289	-0.47208704170141	0.006920415224913495	-4.973279507552487	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	fesengtek
halast	halaszt	[/V][Prs.NDef.3Pl]	1.7242144340664431	45415	st	s	t	2	cc	halastanak	halasztanak	anak	289	-0.47208704170141	nak	halastnak	halasztnak	2	-2.6319548887939765	144.5	4.973279507552487	TRUE	Prs.NDef.3Pl (mondanak)	4938	test	halastnak
ḏűjt	gyűjt	[/V][Prs.NDef.2Pl]	2.9400629622305536	746531	jt	j	t	1	cc	ḏűjtötök	gyűjtötök	ötök	286	-0.4766188513289148	tök	ḏűjttök	gyűjttök	2	-2.6319548887939765	143	4.962844630259907	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	ḏűjttök
čillapít	csillapít	[/V][Prs.NDef.3Pl]	1.8259724022032735	57406	t	t		3	vc	čillapítanak	csillapítanak	anak	285	-0.4781400244494477	nak	čillapítnak	csillapítnak	1	-2.932984884457958	285	5.652489180268651	TRUE	Prs.NDef.3Pl (mondanak)	4938	NA	NA
érint	érint	[/V][Prs.NDef.2Pl]	3.006391077264476	869713	nt	n	t	2	cc	érintetek	érintetek	etek	285	-0.4781400244494477	tek	érinttek	érinttek	7	-2.087886844443701	40.714285714285715	3.7065790312133373	TRUE	Prs.NDef.2Pl (mondotok)	3308	test	érinttek
hajít	hajít	[/V][Prs.NDef.2Sg]	1.3853080647612368	20811	t	t		2	vc	hajítas	hajítasz	as	279	-0.48738068118436023	s	hajíts	hajítsz	7	-2.087886844443701	39.857142857142854	3.6853016327660524	TRUE	Prs.NDef.2Sg (mondas)	4096	NA	NA
